class,latitude,longitude
0,13.00832837,77.57935546
0,13.00806286,77.57879991
0,13.00969439,77.57826397
0,13.01104941,77.57827798
0,13.0093959,77.58102492
0,12.9793363,77.57850327
0,12.97963197,77.57601897
0,12.97881347,77.57656328
0,12.97770753,77.57876284
0,12.97716004,77.57930993
0,12.97717374,77.57792823
0,12.98576353,77.58630814
0,12.98522152,77.58630253
0,12.98634951,77.58189216
0,12.98824655,77.58191177
0,12.98743903,77.58135066
0,12.98718449,77.57968976
0,12.98555572,77.57994932
0,12.98473447,77.58076997
0,12.98584318,77.57829402
0,12.98584866,77.57774132
0,12.98477012,77.57717744
0,12.98125801,77.57603573
0,12.97771575,77.57793382
0,12.97824406,77.57932111
0,12.97716826,77.57848091
0,12.9793226,77.57988498
0,12.98016028,77.57740628
0,12.9799194,77.5743637
0,12.98640438,77.57636516
0,12.98721466,77.57664989
0,12.9866562,77.57830241
0,12.98720095,77.57803165
0,12.98558588,77.57690947
0,12.98449638,77.57745099
0,12.98395437,77.5774454
0,12.98421989,77.57800089
0,12.98420892,77.57910629
0,12.98527922,77.58049922
0,12.9855612,77.57939662
0,12.98689976,77.58106871
0,12.98688878,77.58217411
0,12.98716528,77.58162421
0,12.98770179,77.58218251
0,12.9885203,77.58163821
0,12.98611693,77.57802046
0,12.98583495,77.57912307
0,12.98556395,77.57912027
0,12.98662327,77.58161861
0,12.98745824,77.5794162
0,12.98528471,77.57994652
0,12.98582946,77.57967577
0,12.98555297,77.58022567
0,12.98525726,77.58271
0,12.98444699,77.58242525
0,12.97879155,77.57877402
0,12.97879703,77.57822133
0,12.97878607,77.5793267
0,13.00775337,77.58266633
0,13.00802987,77.58211639
0,13.00748786,77.58211078
0,13.00775887,77.58211359
0,13.00802162,77.58294551
0,13.00829813,77.58239557
0,13.00803262,77.58184002
0,13.00749887,77.58100529
0,13.00695686,77.58099968
0,13.00695961,77.58072331
0,13.00696235,77.58044694
0,13.00750436,77.58045254
0,13.00801887,77.58322189
0,13.00828437,77.58377744
0,13.01158593,77.57883634
0,13.01213618,77.5780128
0,13.01186792,77.57773362
0,13.01240169,77.57856836
0,13.01158867,77.57855996
0,13.01159142,77.57828358
0,13.01132042,77.57828078
0,13.00693485,77.58321066
0,13.00666385,77.58320785
0,13.00639559,77.58292868
0,13.00612459,77.58292587
0,13.00585359,77.58292306
0,13.00557983,77.58319663
0,13.00638734,77.58375779
0,13.00584533,77.58375218
0,13.00584533,77.58375218
2,13.00355459,77.62297623
2,13.00328638,77.62269702
2,13.00274439,77.62269133
2,13.00246781,77.6232412
2,13.00246502,77.62351755
2,13.00273322,77.62379676
2,13.00300142,77.62407597
2,13.00219402,77.62351471
2,13.00381441,77.62408452
2,13.00245104,77.62489934
2,13.00163806,77.62489079
2,13.00137265,77.62433523
2,13.00353503,77.62491075
2,13.00356297,77.62214715
2,13.00274998,77.62213861
2,13.00220799,77.62213292
2,13.00193141,77.62268278
2,13.00165203,77.62350901
2,13.00111563,77.6229506
2,13.00112121,77.62239788
2,13.00541421,77.59977875
2,13.0054059,77.60060785
2,13.0045929,77.60059937
2,13.00460121,77.59977028
2,13.00566859,77.60143977
2,13.00594513,77.60088986
2,13.00595067,77.60033713
2,13.00541975,77.59922601
2,13.00460674,77.59921754
2,13.00595621,77.5997844
2,13.00515705,77.59839409
2,13.00514598,77.59949956
2,13.00704021,77.59979569
2,13.00650652,77.59896094
2,13.00649267,77.60034278
2,13.00648713,77.60089552
2,13.00621613,77.60089269
2,13.00621059,77.60144542
2,13.00513213,77.60088139
2,13.00569075,77.59922884
2,13.003278,77.6235261
2,13.00436757,77.62298478
2,13.00437595,77.6221557
2,13.00271365,77.62573127
2,13.00162967,77.62571986
2,13.00217725,77.62517285
2,13.00029985,77.62321841
2,13.00379763,77.62574268
2,13.00352943,77.62546347
2,13.00460782,77.62602759
2,13.00459943,77.62685667
2,13.00432843,77.62685382
2,13.00488161,77.62575408
2,13.0048872,77.62520136
2,13.00514981,77.6260333
2,13.005161,77.62492785
2,13.00571137,77.62410447
2,13.00517497,77.62354605
2,13.00517777,77.62326969
2,13.00463019,77.62381671
2,13.00625616,77.62383381
2,13.00599075,77.62327824
2,13.00545435,77.62271981
2,13.00570019,77.62520992
2,13.00624777,77.6246629
2,13.00372352,77.5516678
2,13.00345794,77.55111228
2,13.00264491,77.55110397
2,13.00182916,77.55137203
2,13.00211103,77.55026931
2,13.00265577,77.54999847
2,13.00292678,77.55000124
2,13.00452296,77.553058
2,13.00398365,77.55277607
2,13.00290505,77.55221224
2,13.00130072,77.54998462
2,13.00103785,77.54915274
2,13.00453927,77.55139974
2,13.00262588,77.55303859
2,13.00370177,77.5538788
2,13.00397006,77.55415795
2,13.00288873,77.55387048
2,13.00208386,77.55303304
2,13.00507042,77.55251079
2,13.00478309,77.55416627
2,13.00458271,77.54697771
2,13.00349324,77.5475194
2,13.00295935,77.54668474
2,13.00378323,77.54558753
2,13.00377781,77.54614028
2,13.00323579,77.54613475
2,13.00430084,77.54808045
2,13.00267206,77.54834022
2,13.00538489,77.54809152
2,13.00566404,77.54726516
2,13.00539846,77.54670963
2,13.00730368,77.54589986
2,13.00785384,77.54507625
2,13.00649607,77.5453388
2,13.00595675,77.54505689
2,13.00677792,77.54423604
2,13.00755841,77.54756091
2,13.00675352,77.54672346
2,13.00649821,77.59979004
2,13.00622998,77.59951085
2,13.00650375,77.59923731
2,13.00464416,77.62243491
2,13.00518615,77.6224406
2,13.00491794,77.62216139
2,13.00463577,77.62326399
2,13.00382558,77.62297908
2,13.00355179,77.62325259
2,13.00408261,77.62436373
2,13.00434801,77.6249193
2,13.00489559,77.62437228
2,13.00410216,77.62242921
2,13.00410775,77.62187649
2,13.00353503,77.62491075
2,13.00354062,77.62435803
2,13.00380043,77.62546632
2,13.00461062,77.62575123
2,13.00457457,77.54780684
2,13.00430084,77.54808045
2,13.00402983,77.54807768
2,13.00430627,77.5475277
2,13.00403797,77.54724855
2,13.00623828,77.59868175
2,13.00596452,77.59895529
2,13.00569351,77.59895247
2,13.00515428,77.59867046
2,13.00515151,77.59894682
3,13.00043604,77.55522738
3,12.99962029,77.55549542
3,13.00096718,77.55633841
3,12.99934112,77.55632176
3,13.00097806,77.55523293
3,12.97758146,77.53647647
3,12.97703943,77.53647098
3,12.97729966,77.53757912
3,12.97676302,77.53702092
3,12.97622908,77.53618638
3,12.97813966,77.53482387
3,12.97759763,77.53481837
3,12.9754322,77.53452005
3,12.97624255,77.53480464
3,12.97652973,77.53314929
3,12.97300653,77.53311361
3,12.9727409,77.53255817
3,12.97246988,77.53255543
3,12.97138582,77.53254445
3,12.97084917,77.53198628
3,12.97272474,77.53421624
3,12.97190631,77.53476069
3,12.97326408,77.53449808
3,12.9740879,77.53340093
3,12.97409866,77.53229554
3,12.97436968,77.53229829
3,12.97136698,77.53447886
3,12.99962573,77.55494268
3,12.99935472,77.55493991
3,13.00205121,77.55634952
3,13.00122457,77.55772304
3,13.00177476,77.55689948
3,13.00259596,77.55607869
3,13.00258779,77.55690781
3,13.00257417,77.55828968
3,13.00230316,77.5582869
3,13.00285335,77.55746334
3,13.0028588,77.55691059
3,13.00286152,77.55663422
3,13.00151192,77.55606759
3,13.00204032,77.557455
3,13.00175842,77.55855771
3,13.00067166,77.55882297
3,12.99959307,77.55825912
3,12.98660155,77.61091418
3,12.9866071,77.61036149
3,12.98740621,77.61175171
3,12.9882192,77.61176021
3,12.98850131,77.61065766
3,12.98796487,77.6100993
3,12.98769109,77.61037282
3,12.98714354,77.61091984
3,12.98794543,77.61203372
3,12.98848464,77.61231573
3,12.98902664,77.6123214
3,12.98957419,77.61177437
3,12.98930875,77.61121885
3,12.98849576,77.61121035
3,12.98822476,77.61120752
3,12.98087674,77.53208781
3,12.98059765,77.53291412
3,12.98032933,77.53263502
3,13.00041971,77.5568856
3,13.00095084,77.55799664
3,13.00123274,77.55689393
3,13.00014053,77.55771194
3,12.99988314,77.55632731
3,13.00069889,77.55605926
3,12.99988858,77.55577457
3,12.99987497,77.55715642
3,13.00013236,77.55854104
3,12.99987225,77.55743279
3,12.99933295,77.55715087
3,13.0003952,77.55937293
3,13.00228954,77.55966876
3,13.00283973,77.5588452
3,13.00174207,77.56021594
3,12.99858592,77.57787279
3,12.9983204,77.57731726
3,12.99777839,77.57731167
3,12.99751013,77.57703251
3,12.99722815,77.57813516
3,12.99804117,77.57814355
3,12.99885418,77.57815195
3,12.99804665,77.57759083
3,12.99940443,77.57732846
3,12.99832589,77.57676453
3,12.99778388,77.57675894
3,12.99724187,77.57675335
3,12.99723364,77.57758243
3,12.99777565,77.57758803
3,12.99857769,77.57870188
3,12.99939894,77.57788119
3,12.99912793,77.57787839
3,12.99830668,77.57869908
3,12.99831217,77.57814635
3,12.99803568,77.57869628
3,12.99749641,77.57841432
3,12.99695714,77.57813236
3,12.99886516,77.57704649
3,12.99913891,77.57677293
3,12.99939345,77.57843391
3,12.9991197,77.57870748
3,12.99884595,77.57898104
3,12.96900049,77.60934862
3,12.96927704,77.6087988
3,12.96900881,77.60851965
3,12.96874058,77.6082405
3,12.96847512,77.60768502
3,12.9681875,77.60934014
3,12.96791927,77.60906099
3,12.96819858,77.60823485
3,12.96846681,77.608514
3,12.9687295,77.60934579
3,12.96873227,77.60906947
3,12.96982181,77.60852812
3,12.96954249,77.60935427
3,12.96926872,77.60962777
3,12.96954804,77.60880162
3,12.96928535,77.60796982
3,12.96764827,77.60905817
3,12.96929089,77.60741717
3,12.96875166,77.6071352
3,12.96983843,77.60687017
3,12.99803293,77.57897264
3,12.99749092,77.57896705
3,12.99748818,77.57924341
3,12.99775918,77.57924621
3,12.99803019,77.57924901
3,12.9969544,77.57840872
3,12.99696263,77.57757964
3,12.99696812,77.57702691
3,12.97544028,77.53369101
3,12.97624794,77.53425194
3,12.97625333,77.53369924
3,12.97597423,77.53452554
3,12.97651626,77.53453104
3,12.97652165,77.53397834
3,12.97625063,77.53397559
3,12.97355125,77.53284275
3,12.97355932,77.53201371
3,12.97301729,77.53200822
3,12.97409328,77.53284824
3,12.97382496,77.53256915
3,12.9713912,77.53199176
3,12.97219617,77.53282903
3,12.97298768,77.53504802
3,12.97271667,77.53504528
3,12.97190362,77.53503704
3,12.98033471,77.53208232
3,12.97704482,77.53591828
3,12.9767765,77.53563918
3,12.97650548,77.53563643
3,12.97676841,77.53646823
3,12.97786595,77.53509747
3,12.97784708,77.53703192
3,12.97787403,77.53426842
3,12.97328024,77.53284
3,12.97381957,77.53312184
3,12.97327485,77.5333927
3,12.99777291,77.57786439
3,12.9975019,77.57786159
3,12.99723089,77.5778588
3,12.99669163,77.57757684
3,12.99642337,77.57729768
3,12.99723638,77.57730607
3,12.99751013,77.57703251
3,12.99832315,77.5770409
3,12.96901158,77.60824332
3,12.96928258,77.60824615
3,12.96847235,77.60796135
3,12.96901435,77.607967
3,12.99749641,77.57841432
3,12.99749367,77.57869068
3,12.99749092,77.57896705
3,12.99721992,77.57896425
3,12.99777016,77.57814076
3,12.99669437,77.57730048
3,12.99723638,77.57730607
3,12.98902942,77.61204505
3,12.98903498,77.61149236
3,12.98876398,77.61148953
3,12.9884902,77.61176304
3,12.98903775,77.61121601
3,12.98876953,77.61093683
3,12.98849853,77.610934
3,12.98877231,77.61066049
3,12.98850131,77.61065766
3,12.98849576,77.61121035
3,12.98823031,77.61065483
3,12.98796209,77.61037565
3,12.98823309,77.61037848
3,12.98930875,77.61121885
3,12.98930597,77.61149519
3,12.9890322,77.61176871
3,12.98930042,77.61204789
3,12.98875564,77.61231856
3,12.98821642,77.61203655
3,12.9879482,77.61175737
3,12.98822198,77.61148386
3,12.98642203,77.60179199
3,12.98641649,77.60234468
3,12.98614826,77.60206551
3,12.98587173,77.60261538
3,12.98641373,77.60262102
3,12.98640819,77.60317371
3,12.98586619,77.60316807
3,12.98586342,77.60344441
3,12.98585788,77.6039971
3,12.98639988,77.60400275
3,12.98640542,77.60345006
3,12.98639434,77.60455544
3,12.98585511,77.60427344
3,12.98615103,77.60178916
3,12.98668196,77.60290019
3,12.99490505,77.6206743
3,12.99517605,77.62067715
3,12.99544146,77.62123269
3,12.99489947,77.621227
3,12.99489389,77.6217797
3,12.99543588,77.6217854
3,12.9951621,77.6220589
3,12.9948911,77.62205605
3,12.99488831,77.6223324
3,12.99515652,77.6226116
3,12.99515652,77.6226116
3,12.99488552,77.62260875
3,12.96819304,77.6087875
3,12.96900327,77.6090723
1,13.01155841,77.60868764
1,13.01155563,77.60896401
1,13.01128463,77.60896118
1,13.01128741,77.60868481
1,13.01101919,77.6084056
1,13.01156397,77.6081349
1,13.01102475,77.60785286
1,13.01075097,77.60812639
1,13.01074819,77.60840276
1,13.01074541,77.60867914
1,13.01074263,77.60895551
1,13.01073985,77.60923188
1,13.01101085,77.60923471
1,13.01101363,77.60895834
1,13.01101641,77.60868197
1,13.01075375,77.60785002
1,13.01102753,77.60757649
1,13.01103031,77.60730011
1,13.01130131,77.60730295
1,13.0115723,77.60730578
1,13.01156119,77.60841127
1,13.01210041,77.60869331
1,13.01210319,77.60841694
1,13.01237418,77.60841977
1,13.01237696,77.6081434
1,13.01183497,77.60813773
1,13.01236862,77.60897252
1,13.01236862,77.60897252
1,13.01263406,77.6095281
1,13.01236306,77.60952526
1,13.01236584,77.60924889
1,13.01236028,77.60980164
1,13.01263128,77.60980447
1,13.01290506,77.60953094
1,13.01290784,77.60925456
1,13.01317884,77.6092574
1,13.01317606,77.60953377
1,12.95970318,77.59046025
1,12.95997418,77.59046305
1,12.95970318,77.59046025
1,12.95970043,77.59073657
1,12.95942668,77.59101008
1,12.95969493,77.5912892
1,12.95942118,77.59156272
1,12.95969493,77.5912892
1,12.95996868,77.59101569
1,12.96024244,77.59074217
1,12.96024519,77.59046586
1,13.01941491,77.55459257
1,13.01968319,77.55487174
1,13.01941491,77.55459257
1,13.01914662,77.5543134
1,13.01914662,77.5543134
1,13.01887289,77.55458702
1,13.01887289,77.55458702
1,13.01887561,77.55431063
1,13.01860188,77.55458424
1,13.01833087,77.55458146
1,13.01778612,77.5548523
1,12.99379546,77.56897891
1,12.99379273,77.56925528
1,12.99352172,77.56925249
1,12.99352446,77.56897613
1,13.03085179,77.5491812
1,13.03085451,77.5489048
1,13.03085451,77.5489048
1,13.03031249,77.54889925
1,13.03030976,77.54917565
1,13.03058078,77.54917843
1,13.03057806,77.54945483
1,13.03003875,77.54917288
1,13.02976502,77.54944651
1,13.02976502,77.54944651
1,13.0297623,77.54972291
1,13.03030432,77.54972846
1,13.03030704,77.54945206
1,13.03030432,77.54972846
1,13.03030704,77.54945206
1,13.03112008,77.54946038
1,13.03112008,77.54946038
1,13.0311228,77.54918398
1,13.03139653,77.54891034
1,13.03139925,77.54863394
1,13.03112824,77.54863116
1,13.00215113,77.60085032
1,13.00269036,77.60113233
1,13.00214836,77.60112668
1,13.00214836,77.60112668
1,13.00188012,77.60084749
1,13.00214559,77.60140304
1,13.00241659,77.60140587
1,13.00214281,77.6016794
1,13.00268482,77.60168506
1,13.00295582,77.60168788
1,13.00295859,77.60141152
1,13.00322959,77.60141434
1,13.00322959,77.60141434
1,13.00350336,77.6011408
1,13.00296136,77.60113515
1,13.00295304,77.60196424
1,13.00268204,77.60196142
1,13.0026765,77.60251414
1,13.00295027,77.60224061
1,13.01209484,77.60924605
1,13.01155285,77.60924038
1,13.01182107,77.60951959
1,13.01154729,77.60979313
1,13.0120865,77.61007517
1,13.01182663,77.60896685
1,13.01020342,77.60867347
1,13.01048275,77.60784719
1,13.01048831,77.60729445
1,13.01128185,77.60923755
1,13.01209206,77.60952243
1,13.0129134,77.60870182
1,13.01263684,77.60925173
1,13.01318718,77.60842828
1,13.01155285,77.60924038
1,13.0129134,77.60870182
1,13.01183219,77.6084141
1,13.01047997,77.60812356
1,13.01075653,77.60757365
1,13.01156953,77.60758215
1,13.01127907,77.60951392
1,13.01155007,77.60951675
1,13.01128185,77.60923755
1,13.01128185,77.60923755
1,13.01047163,77.60895267
1,13.01047719,77.60839993
1,13.01048553,77.60757082
1,13.01046885,77.60922904
1,13.00269036,77.60113233
1,13.01127351,77.61006666
1,13.01100251,77.61006382
1,13.01045773,77.61033452
1,13.01073429,77.60978462
