class,latitude,longitude
2,12.92573832,77.58545815
2,12.92519631,77.58545257
2,12.9252182,77.58324232
2,12.92603122,77.58325068
2,12.92576294,77.58297161
2,12.92602027,77.58435581
2,12.92655955,77.58463767
2,12.92712344,77.58243298
2,12.92766272,77.58271484
2,12.92738898,77.58298834
2,12.9265787,77.58270369
2,12.92712891,77.58188041
2,12.92655134,77.58546652
2,12.92655681,77.58491396
2,12.92600932,77.58546094
2,12.9260148,77.58490838
3,13.00030008,77.55527205
3,12.99948433,77.5555401
3,13.00110223,77.55638586
3,12.99947617,77.55636921
3,13.0008421,77.5552776
3,12.97771651,77.53652391
3,12.97717449,77.53651841
3,12.9771637,77.5376238
3,12.97662706,77.53706561
3,12.97636414,77.53623381
3,12.9780064,77.5345922
3,12.97746167,77.53486306
3,12.97529625,77.53456473
3,12.9761066,77.53484932
3,12.97639377,77.53319398
3,12.96719001,77.53199531
3,12.96773204,77.5320008
3,12.96665604,77.53116081
3,12.96774011,77.53117178
3,12.96747178,77.5308927
3,12.96692975,77.53088721
3,12.96664529,77.53226617
3,12.96719539,77.53144263
3,12.96856122,77.53035098
3,12.96802456,77.52979282
3,12.96775892,77.5292374
3,12.97314159,77.53316104
3,12.97287595,77.5326056
3,12.97233392,77.53260011
3,12.97152088,77.53259188
3,12.97098423,77.53203371
3,12.97258879,77.53426093
3,12.97177305,77.53452903
3,12.97339914,77.53454551
3,12.97395194,77.53344562
3,12.97396271,77.53234023
3,12.97450474,77.53234572
3,12.97099498,77.53092833
3,12.97098961,77.53148102
3,12.97123102,77.53452354
3,12.97097885,77.53258639
3,12.99976078,77.55499013
3,12.99948977,77.55498736
3,13.00191526,77.55639419
3,13.00135962,77.55777049
3,13.0016388,77.55694416
3,13.00246,77.55612337
3,13.00245183,77.55695249
3,13.00243821,77.55833435
3,13.0021672,77.55833157
3,13.00272012,77.55723164
3,13.00299657,77.55668167
3,13.00272829,77.55640252
3,13.00137596,77.55611227
3,13.00190436,77.55749968
3,13.00162246,77.55860239
3,13.00080943,77.55859405
3,12.99945711,77.55830379
3,12.98646558,77.61095882
3,12.98674491,77.61013262
3,12.98727025,77.61179635
3,12.98835702,77.61153133
3,12.98836535,77.6107023
3,12.9880999,77.61014678
3,12.98755513,77.61041746
3,12.98700758,77.61096448
3,12.98780946,77.61207836
3,12.98834868,77.61236037
3,12.98889346,77.61208969
3,12.98943823,77.61181901
3,12.98944657,77.61098997
3,12.98863079,77.61125782
3,12.9880888,77.61125216
3,12.98074079,77.53213249
3,12.98046169,77.53295881
3,12.98046708,77.5324061
3,13.00055476,77.55693305
3,13.00081488,77.55804131
3,13.00109678,77.5569386
3,13.00027831,77.55748301
3,12.9997499,77.55609561
3,13.00083394,77.55610671
3,13.00002363,77.55582202
3,12.99974173,77.55692472
3,13.00026741,77.5585885
3,12.99973629,77.55747746
3,12.999468,77.55719831
3,13.00053025,77.55942038
3,13.00242459,77.55971621
3,13.0027065,77.5586135
3,13.00187984,77.55998702
3,12.99872371,77.57764388
3,12.99845545,77.57736472
3,12.99791618,77.57708276
3,12.99764518,77.57707996
3,12.9973632,77.57818262
3,12.99790521,77.57818822
3,12.99871822,77.57819661
3,12.99791069,77.57763549
3,12.99926847,77.57737312
3,12.99846094,77.57681199
3,12.99791893,77.5768064
3,12.99737691,77.5768008
3,12.99709768,77.57762709
3,12.99763969,77.57763269
3,12.99844173,77.57874654
3,12.99953398,77.57792865
3,12.99899197,77.57792305
3,12.99817072,77.57874374
3,12.99844722,77.57819381
3,12.99789972,77.57874094
3,12.99763146,77.57846178
3,12.99709493,77.57790346
3,12.9987292,77.57709116
3,12.99927395,77.57682039
3,12.99952849,77.57848138
3,12.99925474,77.57875494
3,12.99898099,77.5790285
3,12.96886453,77.60939326
3,12.96914108,77.60884344
3,12.96914385,77.60856711
3,12.96887562,77.60828796
3,12.96861016,77.60773249
3,12.96832253,77.60938761
3,12.96805708,77.60883214
3,12.96833639,77.60800599
3,12.96860185,77.60856146
3,12.96859353,77.60939044
3,12.96887008,77.60884061
3,12.96968584,77.60857277
3,12.9694093,77.60912259
3,12.96913276,77.60967241
3,12.96941207,77.60884626
3,12.96914939,77.60801446
3,12.96751508,77.60882649
3,12.96915493,77.60746181
3,12.9688867,77.60718267
3,12.96970247,77.60691481
3,12.92983783,77.60926323
3,12.92848835,77.60869659
3,12.92767811,77.60841186
3,12.92740159,77.6089616
3,12.92713335,77.60868251
3,12.92794359,77.60896723
3,12.92849111,77.60842031
3,12.92523911,77.60838652
3,12.92551011,77.60838933
3,12.92957235,77.60870785
3,12.92929859,77.60898132
3,12.92903312,77.60842594
3,12.92902759,77.6089785
3,12.91955362,77.60777487
3,12.91955638,77.6074986
3,12.91955914,77.60722233
3,12.91901714,77.60721671
3,12.91847238,77.60748735
3,12.91875166,77.60666135
3,12.91821242,77.60637946
3,12.91793038,77.60748172
3,12.92039972,77.60446805
3,12.91957845,77.60528844
3,12.92092518,77.60613131
3,12.92011494,77.6058466
3,12.91983842,77.60639633
3,12.91930193,77.60583817
3,12.99816798,77.5790201
3,12.99762597,77.57901451
3,12.99762322,77.57929087
3,12.99762322,77.57929087
3,12.99789697,77.5790173
3,12.99708945,77.57845618
3,12.99682667,77.5776243
3,12.99683216,77.57707157
3,12.97530702,77.53345934
3,12.97611198,77.53429663
3,12.97611737,77.53374393
3,12.97584097,77.53429388
3,12.97638031,77.53457572
3,12.97638839,77.53374667
3,12.97638569,77.53402302
3,12.97341529,77.53288743
3,12.97342337,77.5320584
3,12.97315235,77.53205565
3,12.97423103,77.53261932
3,12.973689,77.53261383
3,12.97152626,77.53203919
3,12.97206022,77.53287371
3,12.97312543,77.53481911
3,12.9725834,77.53481361
3,12.97176766,77.53508172
3,12.91875993,77.60583254
3,12.9187682,77.60500373
3,12.92849388,77.60814403
3,12.92822288,77.60814121
3,12.92876764,77.60787056
3,12.92903864,77.60787338
3,12.92821459,77.60897005
3,12.92067348,77.60419459
3,12.92067624,77.60391832
3,12.92040524,77.60391551
3,12.92013423,77.6039127
3,12.92012321,77.60501779
3,12.98020145,77.53185065
3,12.97691156,77.53568661
3,12.97664054,77.53568386
3,12.97636953,77.53568112
3,12.97663246,77.53651291
3,12.97772999,77.53514216
3,12.97798483,77.53680301
3,12.97773807,77.53431311
3,12.97314428,77.53288469
3,12.97368362,77.53316652
3,12.97340991,77.53344013
3,12.99763694,77.57790905
3,12.99736594,77.57790626
3,12.99709493,77.57790346
3,12.99655567,77.5776215
3,12.99655841,77.57734514
3,12.99737417,77.57707717
3,12.99764518,77.57707996
3,12.99818719,77.57708556
3,12.96914662,77.60829079
3,12.96914662,77.60829079
3,12.96860739,77.60800882
3,12.96887839,77.60801164
3,12.99736045,77.57845898
3,12.99735771,77.57873534
3,12.99735496,77.57901171
3,12.9970867,77.57873254
3,12.9976342,77.57818542
3,12.99682942,77.57734793
3,12.99710042,77.57735073
3,12.98889623,77.61181335
3,12.98890179,77.61126065
3,12.98862801,77.61153417
3,12.98862524,77.61181051
3,12.98890457,77.61098431
3,12.98890457,77.61098431
3,12.98863357,77.61098148
3,12.98890735,77.61070796
3,12.98863635,77.61070513
3,12.98835979,77.61125499
3,12.98809435,77.61069947
3,12.98782613,77.61042029
3,12.98836813,77.61042595
3,12.98917279,77.61126349
3,12.98917279,77.61126349
3,12.98916723,77.61181618
3,12.98916723,77.61181618
3,12.98861968,77.6123632
3,12.98835146,77.61208402
3,12.98808324,77.61180485
3,12.98808602,77.6115285
3,12.94313618,77.60746728
3,12.94259694,77.60718535
3,12.94205218,77.60745601
3,12.94177565,77.60800578
3,12.94285412,77.60856965
3,12.94257759,77.60911942
3,12.94312512,77.60857247
3,12.94339888,77.60829899
3,12.94393535,77.60885722
3,12.94339058,77.60912788
3,12.94284859,77.60912224
3,12.94338229,77.60995677
3,12.94284305,77.60967483
3,12.94231212,77.60856401
3,12.9431417,77.60691469
3,12.94205494,77.60717972
3,12.95123573,77.61059122
3,12.9504255,77.61030644
3,12.95097304,77.60975948
3,12.95016281,77.60947471
3,12.95014897,77.61085623
3,12.95067988,77.61196709
3,12.95176388,77.61197839
3,12.95122742,77.61142013
3,12.95151504,77.60976513
3,12.95068819,77.61113818
3,12.95041165,77.61168796
3,12.95149011,77.61225187
3,12.98655707,77.60183946
3,12.98628053,77.60238932
3,12.9860123,77.60211016
3,12.98573576,77.60266002
3,12.98627776,77.60266567
3,12.98627223,77.60321836
3,12.986004,77.60293919
3,12.98599846,77.60349188
3,12.98572469,77.6037654
3,12.98626669,77.60377105
3,12.98626946,77.6034947
3,12.98626115,77.60432374
3,12.98599015,77.60432091
3,12.98628884,77.60156029
3,12.986817,77.60294766
3,12.99504008,77.62072178
3,12.99531108,77.62072463
3,12.9953055,77.62127733
3,12.99503451,77.62127448
3,12.99503172,77.62155083
3,12.99529992,77.62183003
3,12.99529713,77.62210638
3,12.99502613,77.62210354
3,12.99475235,77.62237704
3,12.99529434,77.62238273
3,12.99502055,77.62265624
3,12.99474956,77.62265339
3,12.96832808,77.60883496
3,12.9691383,77.60911976
1,13.01142523,77.60845591
1,13.01142245,77.60873228
1,13.01114867,77.60900582
1,13.01115145,77.60872945
1,13.01115423,77.60845308
1,13.01143078,77.60790317
1,13.01116256,77.60762396
1,13.01088601,77.60817387
1,13.01061223,77.60844741
1,13.01060945,77.60872378
1,13.01060667,77.60900015
1,13.01060389,77.60927652
1,13.01087489,77.60927936
1,13.01087767,77.60900299
1,13.01088045,77.60872661
1,13.01088879,77.6078975
1,13.01089157,77.60762113
1,13.01089712,77.60706839
1,13.01116534,77.60734759
1,13.01143634,77.60735043
1,13.01142801,77.60817954
1,13.01196444,77.60873795
1,13.01196722,77.60846158
1,13.012241,77.60818805
1,13.01224378,77.60791167
1,13.01197278,77.60790884
1,13.01250366,77.60902
1,13.01223544,77.60874079
1,13.0124981,77.60957274
